timestamp,can_id_hex,can_id_dec,signal_name,value,unit,status,dtc,raw_data_hex
2026-05-21 15:09:09.833,0x200,512,accel_y_g,0.0,g,OK,,01 00 00 00 36 4A 00 00
2026-05-21 15:09:09.833,0x200,512,voltage_v,13.898,V,OK,,01 00 00 00 36 4A 00 00
2026-05-21 15:09:09.932,0x100,256,speed_kph,10.7,km/h,OK,,00 6B 00 00 00 00 AA AA
2026-05-21 15:09:09.932,0x101,257,rpm,1080.75,rpm,OK,,10 E3 00 00 00 00 00 00
2026-05-21 15:09:09.933,0x102,258,temp_c,22,C,OK,,3E 00 00 00 00 00 00 00
2026-05-21 15:09:09.935,0x200,512,accel_x_g,0.255,g,OK,,00 FF 00 01 36 0F 00 00
2026-05-21 15:09:09.935,0x200,512,accel_y_g,0.001,g,OK,,00 FF 00 01 36 0F 00 00
2026-05-21 15:09:09.935,0x200,512,voltage_v,13.839,V,OK,,00 FF 00 01 36 0F 00 00
2026-05-21 15:09:10.032,0x100,256,speed_kph,11.0,km/h,OK,,00 6E 00 00 00 00 AA AA
2026-05-21 15:09:10.032,0x101,257,rpm,1090.75,rpm,OK,,11 0B 00 00 00 00 00 00
2026-05-21 15:09:10.033,0x102,258,temp_c,22,C,OK,,3E 00 00 00 00 00 00 00
2026-05-21 15:09:10.034,0x200,512,accel_x_g,0.262,g,OK,,01 06 00 03 35 F2 00 00
2026-05-21 15:09:10.034,0x200,512,accel_y_g,0.003,g,OK,,01 06 00 03 35 F2 00 00
2026-05-21 15:09:10.034,0x200,512,voltage_v,13.81,V,OK,,01 06 00 03 35 F2 00 00
2026-05-21 15:09:10.132,0x100,256,speed_kph,11.2,km/h,OK,,00 70 00 00 00 00 AA AA
2026-05-21 15:09:10.133,0x101,257,rpm,1155.25,rpm,OK,,12 0D 00 00 00 00 00 00
2026-05-21 15:09:10.135,0x102,258,temp_c,22,C,OK,,3E 00 00 00 00 00 00 00
2026-05-21 15:09:10.135,0x200,512,accel_x_g,0.256,g,OK,,01 00 FF FF 36 02 00 00
2026-05-21 15:09:10.135,0x200,512,accel_y_g,-0.001,g,OK,,01 00 FF FF 36 02 00 00
2026-05-21 15:09:10.135,0x200,512,voltage_v,13.826,V,OK,,01 00 FF FF 36 02 00 00
2026-05-21 15:09:10.233,0x100,256,speed_kph,11.5,km/h,OK,,00 73 00 00 00 00 AA AA
2026-05-21 15:09:10.233,0x101,257,rpm,1161.0,rpm,OK,,12 24 00 00 00 00 00 00
2026-05-21 15:09:10.234,0x102,258,temp_c,22,C,OK,,3E 00 00 00 00 00 00 00
2026-05-21 15:09:10.234,0x200,512,accel_x_g,0.242,g,OK,,00 F2 FF FF 36 0C 00 00
2026-05-21 15:09:10.234,0x200,512,accel_y_g,-0.001,g,OK,,00 F2 FF FF 36 0C 00 00
2026-05-21 15:09:10.234,0x200,512,voltage_v,13.836,V,OK,,00 F2 FF FF 36 0C 00 00
2026-05-21 15:09:10.333,0x100,256,speed_kph,11.7,km/h,OK,,00 75 00 00 00 00 AA AA
2026-05-21 15:09:10.333,0x101,257,rpm,1193.75,rpm,OK,,12 A7 00 00 00 00 00 00
2026-05-21 15:09:10.335,0x102,258,temp_c,22,C,OK,,3E 00 00 00 00 00 00 00
2026-05-21 15:09:10.335,0x200,512,accel_x_g,0.255,g,OK,,00 FF FF FE 35 BD 00 00
2026-05-21 15:09:10.335,0x200,512,accel_y_g,-0.002,g,OK,,00 FF FF FE 35 BD 00 00
2026-05-21 15:09:10.335,0x200,512,voltage_v,13.757,V,OK,,00 FF FF FE 35 BD 00 00
2026-05-21 15:09:10.433,0x100,256,speed_kph,12.0,km/h,OK,,00 78 00 00 00 00 AA AA
2026-05-21 15:09:10.434,0x101,257,rpm,1149.5,rpm,OK,,11 F6 00 00 00 00 00 00
2026-05-21 15:09:10.435,0x102,258,temp_c,22,C,OK,,3E 00 00 00 00 00 00 00
2026-05-21 15:09:10.435,0x200,512,accel_x_g,0.256,g,OK,,01 00 00 00 35 FC 00 00
2026-05-21 15:09:10.435,0x200,512,accel_y_g,0.0,g,OK,,01 00 00 00 35 FC 00 00
2026-05-21 15:09:10.435,0x200,512,voltage_v,13.82,V,OK,,01 00 00 00 35 FC 00 00
2026-05-21 15:09:10.534,0x100,256,speed_kph,12.2,km/h,OK,,00 7A 00 00 00 00 AA AA
2026-05-21 15:09:10.534,0x101,257,rpm,1125.75,rpm,OK,,11 97 00 00 00 00 00 00
2026-05-21 15:09:10.536,0x102,258,temp_c,22,C,OK,,3E 00 00 00 00 00 00 00
2026-05-21 15:09:10.536,0x200,512,accel_x_g,0.25,g,OK,,00 FA FF FD 35 E8 00 00
2026-05-21 15:09:10.536,0x200,512,accel_y_g,-0.003,g,OK,,00 FA FF FD 35 E8 00 00
2026-05-21 15:09:10.536,0x200,512,voltage_v,13.8,V,OK,,00 FA FF FD 35 E8 00 00
2026-05-21 15:09:10.634,0x100,256,speed_kph,12.5,km/h,OK,,00 7D 00 00 00 00 AA AA
2026-05-21 15:09:10.634,0x101,257,rpm,1149.25,rpm,OK,,11 F5 00 00 00 00 00 00
2026-05-21 15:09:10.636,0x102,258,temp_c,22,C,OK,,3E 00 00 00 00 00 00 00
2026-05-21 15:09:10.636,0x200,512,accel_x_g,0.259,g,OK,,01 03 00 01 35 F1 00 00
2026-05-21 15:09:10.636,0x200,512,accel_y_g,0.001,g,OK,,01 03 00 01 35 F1 00 00
2026-05-21 15:09:10.636,0x200,512,voltage_v,13.809,V,OK,,01 03 00 01 35 F1 00 00
2026-05-21 15:09:10.637,0x7ff,2047,heartbeat_count,5,count,OK,,00 00 00 05 00 00 00 00
2026-05-21 15:09:10.735,0x100,256,speed_kph,12.7,km/h,OK,,00 7F 00 00 00 00 AA AA
2026-05-21 15:09:10.737,0x101,257,rpm,1144.25,rpm,OK,,11 E1 00 00 00 00 00 00
2026-05-21 15:09:10.738,0x102,258,temp_c,22,C,OK,,3E 00 00 00 00 00 00 00
2026-05-21 15:09:10.738,0x200,512,accel_x_g,0.246,g,OK,,00 F6 FF FF 35 E6 00 00
2026-05-21 15:09:10.738,0x200,512,accel_y_g,-0.001,g,OK,,00 F6 FF FF 35 E6 00 00
2026-05-21 15:09:10.738,0x200,512,voltage_v,13.798,V,OK,,00 F6 FF FF 35 E6 00 00
2026-05-21 15:09:10.835,0x100,256,speed_kph,13.0,km/h,OK,,00 82 00 00 00 00 AA AA
2026-05-21 15:09:10.835,0x101,257,rpm,1232.0,rpm,OK,,13 40 00 00 00 00 00 00
2026-05-21 15:09:10.837,0x102,258,temp_c,22,C,OK,,3E 00 00 00 00 00 00 00
2026-05-21 15:09:10.837,0x200,512,accel_x_g,0.25,g,OK,,00 FA 00 02 35 F3 00 00
2026-05-21 15:09:10.837,0x200,512,accel_y_g,0.002,g,OK,,00 FA 00 02 35 F3 00 00
2026-05-21 15:09:10.837,0x200,512,voltage_v,13.811,V,OK,,00 FA 00 02 35 F3 00 00
2026-05-21 15:09:10.935,0x100,256,speed_kph,13.2,km/h,OK,,00 84 00 00 00 00 AA AA
2026-05-21 15:09:10.935,0x101,257,rpm,1199.5,rpm,OK,,12 BE 00 00 00 00 00 00
2026-05-21 15:09:10.937,0x102,258,temp_c,22,C,OK,,3E 00 00 00 00 00 00 00
2026-05-21 15:09:10.937,0x200,512,accel_x_g,0.252,g,OK,,00 FC 00 00 36 0B 00 00
2026-05-21 15:09:10.937,0x200,512,accel_y_g,0.0,g,OK,,00 FC 00 00 36 0B 00 00
2026-05-21 15:09:10.937,0x200,512,voltage_v,13.835,V,OK,,00 FC 00 00 36 0B 00 00
2026-05-21 15:09:11.035,0x100,256,speed_kph,13.5,km/h,OK,,00 87 00 00 00 00 AA AA
2026-05-21 15:09:11.035,0x101,257,rpm,1201.25,rpm,OK,,12 C5 00 00 00 00 00 00
2026-05-21 15:09:11.037,0x102,258,temp_c,22,C,OK,,3E 00 00 00 00 00 00 00
2026-05-21 15:09:11.037,0x200,512,accel_x_g,0.254,g,OK,,00 FE FF FC 36 08 00 00
2026-05-21 15:09:11.037,0x200,512,accel_y_g,-0.004,g,OK,,00 FE FF FC 36 08 00 00
2026-05-21 15:09:11.037,0x200,512,voltage_v,13.832,V,OK,,00 FE FF FC 36 08 00 00
2026-05-21 15:09:11.136,0x100,256,speed_kph,13.7,km/h,OK,,00 89 00 00 00 00 AA AA
2026-05-21 15:09:11.136,0x101,257,rpm,1225.5,rpm,OK,,13 26 00 00 00 00 00 00
2026-05-21 15:09:11.137,0x102,258,temp_c,22,C,OK,,3E 00 00 00 00 00 00 00
2026-05-21 15:09:11.137,0x200,512,accel_x_g,0.251,g,OK,,00 FB 00 00 35 CF 00 00
2026-05-21 15:09:11.137,0x200,512,accel_y_g,0.0,g,OK,,00 FB 00 00 35 CF 00 00
2026-05-21 15:09:11.137,0x200,512,voltage_v,13.775,V,OK,,00 FB 00 00 35 CF 00 00
2026-05-21 15:09:11.236,0x100,256,speed_kph,14.0,km/h,OK,,00 8C 00 00 00 00 AA AA
2026-05-21 15:09:11.236,0x101,257,rpm,1247.75,rpm,OK,,13 7F 00 00 00 00 00 00
2026-05-21 15:09:11.238,0x102,258,temp_c,22,C,OK,,3E 00 00 00 00 00 00 00
2026-05-21 15:09:11.238,0x200,512,accel_x_g,0.253,g,OK,,00 FD FF F9 36 2E 00 00
2026-05-21 15:09:11.238,0x200,512,accel_y_g,-0.007,g,OK,,00 FD FF F9 36 2E 00 00
2026-05-21 15:09:11.238,0x200,512,voltage_v,13.87,V,OK,,00 FD FF F9 36 2E 00 00
2026-05-21 15:09:11.337,0x100,256,speed_kph,14.2,km/h,OK,,00 8E 00 00 00 00 AA AA
2026-05-21 15:09:11.337,0x101,257,rpm,1261.5,rpm,OK,,13 B6 00 00 00 00 00 00
2026-05-21 15:09:11.338,0x102,258,temp_c,22,C,OK,,3E 00 00 00 00 00 00 00
2026-05-21 15:09:11.338,0x200,512,accel_x_g,0.26,g,OK,,01 04 FF FE 36 0A 00 00
2026-05-21 15:09:11.338,0x200,512,accel_y_g,-0.002,g,OK,,01 04 FF FE 36 0A 00 00
2026-05-21 15:09:11.338,0x200,512,voltage_v,13.834,V,OK,,01 04 FF FE 36 0A 00 00
2026-05-21 15:09:11.437,0x100,256,speed_kph,14.5,km/h,OK,,00 91 00 00 00 00 AA AA
2026-05-21 15:09:11.437,0x101,257,rpm,1279.75,rpm,OK,,13 FF 00 00 00 00 00 00
2026-05-21 15:09:11.438,0x102,258,temp_c,22,C,OK,,3E 00 00 00 00 00 00 00
2026-05-21 15:09:11.438,0x200,512,accel_x_g,0.245,g,OK,,00 F5 00 02 35 F2 00 00
2026-05-21 15:09:11.438,0x200,512,accel_y_g,0.002,g,OK,,00 F5 00 02 35 F2 00 00
2026-05-21 15:09:11.438,0x200,512,voltage_v,13.81,V,OK,,00 F5 00 02 35 F2 00 00
2026-05-21 15:09:11.537,0x100,256,speed_kph,14.7,km/h,OK,,00 93 00 00 00 00 AA AA
2026-05-21 15:09:11.537,0x101,257,rpm,1263.25,rpm,OK,,13 BD 00 00 00 00 00 00
2026-05-21 15:09:11.539,0x102,258,temp_c,22,C,OK,,3E 00 00 00 00 00 00 00
2026-05-21 15:09:11.539,0x200,512,accel_x_g,0.258,g,OK,,01 02 00 04 36 21 00 00
2026-05-21 15:09:11.539,0x200,512,accel_y_g,0.004,g,OK,,01 02 00 04 36 21 00 00
2026-05-21 15:09:11.539,0x200,512,voltage_v,13.857,V,OK,,01 02 00 04 36 21 00 00
2026-05-21 15:09:11.638,0x100,256,speed_kph,15.0,km/h,OK,,00 96 00 00 00 00 AA AA
2026-05-21 15:09:11.638,0x101,257,rpm,1255.5,rpm,OK,,13 9E 00 00 00 00 00 00
2026-05-21 15:09:11.639,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:11.640,0x200,512,accel_x_g,0.256,g,OK,,01 00 FF FF 35 C1 00 00
2026-05-21 15:09:11.640,0x200,512,accel_y_g,-0.001,g,OK,,01 00 FF FF 35 C1 00 00
2026-05-21 15:09:11.640,0x200,512,voltage_v,13.761,V,OK,,01 00 FF FF 35 C1 00 00
2026-05-21 15:09:11.641,0x7ff,2047,heartbeat_count,6,count,OK,,00 00 00 06 00 00 00 00
2026-05-21 15:09:11.738,0x100,256,speed_kph,15.2,km/h,OK,,00 98 00 00 00 00 AA AA
2026-05-21 15:09:11.738,0x101,257,rpm,1217.75,rpm,OK,,13 07 00 00 00 00 00 00
2026-05-21 15:09:11.740,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:11.740,0x200,512,accel_x_g,0.26,g,OK,,01 04 00 00 36 19 00 00
2026-05-21 15:09:11.740,0x200,512,accel_y_g,0.0,g,OK,,01 04 00 00 36 19 00 00
2026-05-21 15:09:11.740,0x200,512,voltage_v,13.849,V,OK,,01 04 00 00 36 19 00 00
2026-05-21 15:09:11.838,0x100,256,speed_kph,15.5,km/h,OK,,00 9B 00 00 00 00 AA AA
2026-05-21 15:09:11.838,0x101,257,rpm,1262.0,rpm,OK,,13 B8 00 00 00 00 00 00
2026-05-21 15:09:11.840,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:11.840,0x200,512,accel_x_g,0.26,g,OK,,01 04 FF F9 35 DF 00 00
2026-05-21 15:09:11.840,0x200,512,accel_y_g,-0.007,g,OK,,01 04 FF F9 35 DF 00 00
2026-05-21 15:09:11.840,0x200,512,voltage_v,13.791,V,OK,,01 04 FF F9 35 DF 00 00
2026-05-21 15:09:11.938,0x100,256,speed_kph,15.7,km/h,OK,,00 9D 00 00 00 00 AA AA
2026-05-21 15:09:11.939,0x101,257,rpm,1321.25,rpm,OK,,14 A5 00 00 00 00 00 00
2026-05-21 15:09:11.940,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:11.940,0x200,512,accel_x_g,0.252,g,OK,,00 FC 00 00 35 99 00 00
2026-05-21 15:09:11.940,0x200,512,accel_y_g,0.0,g,OK,,00 FC 00 00 35 99 00 00
2026-05-21 15:09:11.940,0x200,512,voltage_v,13.721,V,OK,,00 FC 00 00 35 99 00 00
2026-05-21 15:09:12.039,0x100,256,speed_kph,16.0,km/h,OK,,00 A0 00 00 00 00 AA AA
2026-05-21 15:09:12.039,0x101,257,rpm,1261.75,rpm,OK,,13 B7 00 00 00 00 00 00
2026-05-21 15:09:12.040,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:12.041,0x200,512,accel_x_g,0.255,g,OK,,00 FF 00 00 35 CE 00 00
2026-05-21 15:09:12.041,0x200,512,accel_y_g,0.0,g,OK,,00 FF 00 00 35 CE 00 00
2026-05-21 15:09:12.041,0x200,512,voltage_v,13.774,V,OK,,00 FF 00 00 35 CE 00 00
2026-05-21 15:09:12.139,0x100,256,speed_kph,16.2,km/h,OK,,00 A2 00 00 00 00 AA AA
2026-05-21 15:09:12.139,0x101,257,rpm,1250.5,rpm,OK,,13 8A 00 00 00 00 00 00
2026-05-21 15:09:12.141,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:12.141,0x200,512,accel_x_g,0.259,g,OK,,01 03 00 00 36 15 00 00
2026-05-21 15:09:12.141,0x200,512,accel_y_g,0.0,g,OK,,01 03 00 00 36 15 00 00
2026-05-21 15:09:12.141,0x200,512,voltage_v,13.845,V,OK,,01 03 00 00 36 15 00 00
2026-05-21 15:09:12.239,0x100,256,speed_kph,16.5,km/h,OK,,00 A5 00 00 00 00 AA AA
2026-05-21 15:09:12.240,0x101,257,rpm,1266.75,rpm,OK,,13 CB 00 00 00 00 00 00
2026-05-21 15:09:12.241,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:12.241,0x200,512,accel_x_g,0.259,g,OK,,01 03 FF FF 35 FE 00 00
2026-05-21 15:09:12.241,0x200,512,accel_y_g,-0.001,g,OK,,01 03 FF FF 35 FE 00 00
2026-05-21 15:09:12.241,0x200,512,voltage_v,13.822,V,OK,,01 03 FF FF 35 FE 00 00
2026-05-21 15:09:12.340,0x100,256,speed_kph,16.7,km/h,OK,,00 A7 00 00 00 00 AA AA
2026-05-21 15:09:12.340,0x101,257,rpm,1289.75,rpm,OK,,14 27 00 00 00 00 00 00
2026-05-21 15:09:12.342,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:12.342,0x200,512,accel_x_g,0.255,g,OK,,00 FF FF FF 35 61 00 00
2026-05-21 15:09:12.342,0x200,512,accel_y_g,-0.001,g,OK,,00 FF FF FF 35 61 00 00
2026-05-21 15:09:12.342,0x200,512,voltage_v,13.665,V,OK,,00 FF FF FF 35 61 00 00
2026-05-21 15:09:12.440,0x100,256,speed_kph,17.0,km/h,OK,,00 AA 00 00 00 00 AA AA
2026-05-21 15:09:12.440,0x101,257,rpm,1260.25,rpm,OK,,13 B1 00 00 00 00 00 00
2026-05-21 15:09:12.442,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:12.442,0x200,512,accel_x_g,0.255,g,OK,,00 FF 00 04 35 D2 00 00
2026-05-21 15:09:12.442,0x200,512,accel_y_g,0.004,g,OK,,00 FF 00 04 35 D2 00 00
2026-05-21 15:09:12.442,0x200,512,voltage_v,13.778,V,OK,,00 FF 00 04 35 D2 00 00
2026-05-21 15:09:12.540,0x100,256,speed_kph,17.2,km/h,OK,,00 AC 00 00 00 00 AA AA
2026-05-21 15:09:12.541,0x101,257,rpm,1340.0,rpm,OK,,14 F0 00 00 00 00 00 00
2026-05-21 15:09:12.542,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:12.542,0x200,512,accel_x_g,0.252,g,OK,,00 FC 00 03 35 C1 00 00
2026-05-21 15:09:12.542,0x200,512,accel_y_g,0.003,g,OK,,00 FC 00 03 35 C1 00 00
2026-05-21 15:09:12.542,0x200,512,voltage_v,13.761,V,OK,,00 FC 00 03 35 C1 00 00
2026-05-21 15:09:12.641,0x100,256,speed_kph,17.5,km/h,OK,,00 AF 00 00 00 00 AA AA
2026-05-21 15:09:12.641,0x101,257,rpm,1351.75,rpm,OK,,15 1F 00 00 00 00 00 00
2026-05-21 15:09:12.643,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:12.643,0x200,512,accel_x_g,0.248,g,OK,,00 F8 00 02 36 16 00 00
2026-05-21 15:09:12.643,0x200,512,accel_y_g,0.002,g,OK,,00 F8 00 02 36 16 00 00
2026-05-21 15:09:12.643,0x200,512,voltage_v,13.846,V,OK,,00 F8 00 02 36 16 00 00
2026-05-21 15:09:12.644,0x7ff,2047,heartbeat_count,7,count,OK,,00 00 00 07 00 00 00 00
2026-05-21 15:09:12.741,0x100,256,speed_kph,17.7,km/h,OK,,00 B1 00 00 00 00 AA AA
2026-05-21 15:09:12.741,0x101,257,rpm,1324.0,rpm,OK,,14 B0 00 00 00 00 00 00
2026-05-21 15:09:12.743,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:12.743,0x200,512,accel_x_g,0.257,g,OK,,01 01 00 01 35 FB 00 00
2026-05-21 15:09:12.743,0x200,512,accel_y_g,0.001,g,OK,,01 01 00 01 35 FB 00 00
2026-05-21 15:09:12.743,0x200,512,voltage_v,13.819,V,OK,,01 01 00 01 35 FB 00 00
2026-05-21 15:09:12.841,0x100,256,speed_kph,18.0,km/h,OK,,00 B4 00 00 00 00 AA AA
2026-05-21 15:09:12.842,0x101,257,rpm,1315.5,rpm,OK,,14 8E 00 00 00 00 00 00
2026-05-21 15:09:12.843,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:12.843,0x200,512,accel_x_g,0.257,g,OK,,01 01 00 00 36 06 00 00
2026-05-21 15:09:12.843,0x200,512,accel_y_g,0.0,g,OK,,01 01 00 00 36 06 00 00
2026-05-21 15:09:12.843,0x200,512,voltage_v,13.83,V,OK,,01 01 00 00 36 06 00 00
2026-05-21 15:09:12.942,0x100,256,speed_kph,18.2,km/h,OK,,00 B6 00 00 00 00 AA AA
2026-05-21 15:09:12.942,0x101,257,rpm,1367.0,rpm,OK,,15 5C 00 00 00 00 00 00
2026-05-21 15:09:12.943,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:12.944,0x200,512,accel_x_g,0.257,g,OK,,01 01 00 00 36 50 00 00
2026-05-21 15:09:12.944,0x200,512,accel_y_g,0.0,g,OK,,01 01 00 00 36 50 00 00
2026-05-21 15:09:12.944,0x200,512,voltage_v,13.904,V,OK,,01 01 00 00 36 50 00 00
2026-05-21 15:09:13.042,0x100,256,speed_kph,18.5,km/h,OK,,00 B9 00 00 00 00 AA AA
2026-05-21 15:09:13.042,0x101,257,rpm,1382.75,rpm,OK,,15 9B 00 00 00 00 00 00
2026-05-21 15:09:13.044,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:13.044,0x200,512,accel_x_g,0.255,g,OK,,00 FF 00 02 36 00 00 00
2026-05-21 15:09:13.044,0x200,512,accel_y_g,0.002,g,OK,,00 FF 00 02 36 00 00 00
2026-05-21 15:09:13.044,0x200,512,voltage_v,13.824,V,OK,,00 FF 00 02 36 00 00 00
2026-05-21 15:09:13.142,0x100,256,speed_kph,18.7,km/h,OK,,00 BB 00 00 00 00 AA AA
2026-05-21 15:09:13.143,0x101,257,rpm,1383.25,rpm,OK,,15 9D 00 00 00 00 00 00
2026-05-21 15:09:13.144,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:13.144,0x200,512,accel_x_g,0.239,g,OK,,00 EF 00 01 36 1E 00 00
2026-05-21 15:09:13.144,0x200,512,accel_y_g,0.001,g,OK,,00 EF 00 01 36 1E 00 00
2026-05-21 15:09:13.144,0x200,512,voltage_v,13.854,V,OK,,00 EF 00 01 36 1E 00 00
2026-05-21 15:09:13.243,0x100,256,speed_kph,19.0,km/h,OK,,00 BE 00 00 00 00 AA AA
2026-05-21 15:09:13.243,0x101,257,rpm,1370.5,rpm,OK,,15 6A 00 00 00 00 00 00
2026-05-21 15:09:13.244,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:13.245,0x200,512,accel_x_g,0.25,g,OK,,00 FA 00 00 36 02 00 00
2026-05-21 15:09:13.245,0x200,512,accel_y_g,0.0,g,OK,,00 FA 00 00 36 02 00 00
2026-05-21 15:09:13.245,0x200,512,voltage_v,13.826,V,OK,,00 FA 00 00 36 02 00 00
2026-05-21 15:09:13.343,0x100,256,speed_kph,19.2,km/h,OK,,00 C0 00 00 00 00 AA AA
2026-05-21 15:09:13.344,0x101,257,rpm,1382.75,rpm,OK,,15 9B 00 00 00 00 00 00
2026-05-21 15:09:13.345,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:13.345,0x200,512,accel_x_g,0.251,g,OK,,00 FB FF FD 36 0A 00 00
2026-05-21 15:09:13.345,0x200,512,accel_y_g,-0.003,g,OK,,00 FB FF FD 36 0A 00 00
2026-05-21 15:09:13.345,0x200,512,voltage_v,13.834,V,OK,,00 FB FF FD 36 0A 00 00
2026-05-21 15:09:13.444,0x100,256,speed_kph,19.5,km/h,OK,,00 C3 00 00 00 00 AA AA
2026-05-21 15:09:13.444,0x101,257,rpm,1385.0,rpm,OK,,15 A4 00 00 00 00 00 00
2026-05-21 15:09:13.445,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:13.446,0x200,512,accel_x_g,0.256,g,OK,,01 00 00 03 36 03 00 00
2026-05-21 15:09:13.446,0x200,512,accel_y_g,0.003,g,OK,,01 00 00 03 36 03 00 00
2026-05-21 15:09:13.446,0x200,512,voltage_v,13.827,V,OK,,01 00 00 03 36 03 00 00
2026-05-21 15:09:13.544,0x100,256,speed_kph,19.7,km/h,OK,,00 C5 00 00 00 00 AA AA
2026-05-21 15:09:13.544,0x101,257,rpm,1413.0,rpm,OK,,16 14 00 00 00 00 00 00
2026-05-21 15:09:13.546,0x102,258,temp_c,23,C,OK,,3F 00 00 00 00 00 00 00
2026-05-21 15:09:13.546,0x200,512,accel_x_g,0.249,g,OK,,00 F9 00 01 35 D0 00 00
2026-05-21 15:09:13.546,0x200,512,accel_y_g,0.001,g,OK,,00 F9 00 01 35 D0 00 00
2026-05-21 15:09:13.546,0x200,512,voltage_v,13.776,V,OK,,00 F9 00 01 35 D0 00 00
2026-05-21 15:09:13.645,0x100,256,speed_kph,20.0,km/h,OK,,00 C8 00 00 00 00 AA AA
2026-05-21 15:09:13.645,0x101,257,rpm,1393.25,rpm,OK,,15 C5 00 00 00 00 00 00
2026-05-21 15:09:13.646,0x102,258,temp_c,24,C,OK,,40 00 00 00 00 00 00 00
2026-05-21 15:09:13.646,0x200,512,accel_x_g,0.255,g,OK,,00 FF FF FF 35 BA 00 00
2026-05-21 15:09:13.646,0x200,512,accel_y_g,-0.001,g,OK,,00 FF FF FF 35 BA 00 00
2026-05-21 15:09:13.646,0x200,512,voltage_v,13.754,V,OK,,00 FF FF FF 35 BA 00 00
2026-05-21 15:09:13.648,0x7ff,2047,heartbeat_count,8,count,OK,,00 00 00 08 00 00 00 00
2026-05-21 15:09:13.745,0x100,256,speed_kph,20.2,km/h,OK,,00 CA 00 00 00 00 AA AA
2026-05-21 15:09:13.745,0x101,257,rpm,1403.5,rpm,OK,,15 EE 00 00 00 00 00 00
2026-05-21 15:09:13.747,0x102,258,temp_c,24,C,OK,,40 00 00 00 00 00 00 00
2026-05-21 15:09:13.747,0x200,512,accel_x_g,0.255,g,OK,,00 FF 00 02 36 36 00 00
2026-05-21 15:09:13.747,0x200,512,accel_y_g,0.002,g,OK,,00 FF 00 02 36 36 00 00
2026-05-21 15:09:13.747,0x200,512,voltage_v,13.878,V,OK,,00 FF 00 02 36 36 00 00
2026-05-21 15:09:13.845,0x100,256,speed_kph,20.5,km/h,OK,,00 CD 00 00 00 00 AA AA
2026-05-21 15:09:13.846,0x101,257,rpm,1409.5,rpm,OK,,16 06 00 00 00 00 00 00
2026-05-21 15:09:13.847,0x102,258,temp_c,24,C,OK,,40 00 00 00 00 00 00 00
2026-05-21 15:09:13.847,0x200,512,accel_x_g,0.263,g,OK,,01 07 00 01 35 D7 00 00
2026-05-21 15:09:13.847,0x200,512,accel_y_g,0.001,g,OK,,01 07 00 01 35 D7 00 00
2026-05-21 15:09:13.847,0x200,512,voltage_v,13.783,V,OK,,01 07 00 01 35 D7 00 00
2026-05-21 15:09:13.946,0x100,256,speed_kph,20.7,km/h,OK,,00 CF 00 00 00 00 AA AA
2026-05-21 15:09:13.947,0x101,257,rpm,1397.5,rpm,OK,,15 D6 00 00 00 00 00 00
2026-05-21 15:09:13.947,0x102,258,temp_c,24,C,OK,,40 00 00 00 00 00 00 00
2026-05-21 15:09:13.948,0x200,512,accel_x_g,0.251,g,OK,,00 FB 00 00 36 0B 00 00
2026-05-21 15:09:13.948,0x200,512,accel_y_g,0.0,g,OK,,00 FB 00 00 36 0B 00 00
2026-05-21 15:09:13.948,0x200,512,voltage_v,13.835,V,OK,,00 FB 00 00 36 0B 00 00
2026-05-21 15:09:14.046,0x100,256,speed_kph,21.0,km/h,OK,,00 D2 00 00 00 00 AA AA
2026-05-21 15:09:14.046,0x101,257,rpm,1386.5,rpm,OK,,15 AA 00 00 00 00 00 00
2026-05-21 15:09:14.048,0x102,258,temp_c,24,C,OK,,40 00 00 00 00 00 00 00
